Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Aydın,2020-04-19 17:40:00,00:00:10,,Seksi Kızlar Aranıyor,,Apple iPhone 11 Pro,00:13:50,Not latest view,TR (Turkey)
Aydın,2020-04-19 01:37:53,00:10:39,,Seksi Kızlar Aranıyor,,Apple iPhone 11 Pro,00:13:40,Not latest view,TR (Turkey)
Aydın,2020-04-18 15:43:39,00:03:01,,Seksi Kızlar Aranıyor,,Apple iPhone 11 Pro,00:03:01,Not latest view,TR (Turkey)
Aydın,2020-04-18 01:56:46,01:52:03,,Seçilmişler,,Apple iPhone 11 Pro,00:31:47,Not latest view,TR (Turkey)
Aydın,2020-04-18 01:20:27,00:35:19,,Abzurdah,,Apple iPhone 11 Pro,01:30:17,01:30:17,TR (Turkey)
Aydın,2020-04-17 16:23:48,00:41:31,,Abzurdah,,Apple iPhone 11 Pro,00:51:47,Not latest view,TR (Turkey)
Aydın,2020-04-17 15:35:30,00:03:25,,Abzurdah,,Apple iPhone 11 Pro,00:03:26,Not latest view,TR (Turkey)
Aydın,2020-04-17 12:13:41,01:35:06,,Amar,,Apple iPhone 11 Pro,01:39:30,Not latest view,TR (Turkey)
Aydın,2020-04-15 04:13:42,00:11:18,Autoplayed: user action: Unspecified; ,Çok Sevilenler,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:44:03,01:44:03,TR (Turkey)
Aydın,2020-04-15 03:20:51,00:51:35,,La víctima número 8: 1. Sezon: Kolay veya Zor Yol (Bölüm 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:53:59,00:53:59,TR (Turkey)
Aydın,2020-04-15 02:23:02,00:52:20,,La víctima número 8: 1. Sezon: Yuva Sendromu (Bölüm 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:54:37,00:54:37,TR (Turkey)
Aydın,2020-04-15 01:27:01,00:49:46,,La víctima número 8: 1. Sezon: Paramıza Para Katacak Bir Çakal (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:30,00:51:30,TR (Turkey)
Aydın,2020-04-15 00:37:04,00:49:55,Autoplayed: user action: Unspecified; ,La víctima número 8: 1. Sezon: Aptalca Bir Teori (Bölüm 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:52:09,00:52:09,TR (Turkey)
Aydın,2020-04-14 23:40:45,00:40:48,Autoplayed: user action: Unspecified; ,La víctima número 8: 1. Sezon: Ölümcül Darbe (Bölüm 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:23,00:51:23,TR (Turkey)
Aydın,2020-04-14 23:20:51,00:08:22,Autoplayed: user action: Unspecified; ,La víctima número 8: 1. Sezon: Ölümcül Darbe (Bölüm 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:10:35,Not latest view,TR (Turkey)
Aydın,2020-04-14 22:06:25,00:50:12,Autoplayed: user action: Unspecified; ,La víctima número 8: 1. Sezon: İnanmaya Başlamak (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:52:25,00:52:25,TR (Turkey)
Aydın,2020-04-14 20:54:18,00:50:09,Autoplayed: user action: Unspecified; ,La víctima número 8: 1. Sezon: Bir Mucize Bekleme (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:52:29,00:52:29,TR (Turkey)
Aydın,2020-04-14 19:57:57,00:49:44,Autoplayed: user action: Unspecified; ,La víctima número 8: 1. Sezon: Omar (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:49:44,00:49:44,TR (Turkey)
Aydın,2020-04-12 15:13:59,01:33:47,,Iris'e Ne Oldu?,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:33:47,01:33:47,TR (Turkey)
Aydın,2020-04-12 01:15:38,01:10:46,Autoplayed: user action: Unspecified; ,Sıcak Yaz,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:24:00,Not latest view,TR (Turkey)
Aydın,2020-04-11 23:22:34,01:46:34,,Beyaz Kentin Sessizliği,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:45:56,01:45:56,TR (Turkey)
Aydın,2020-04-11 23:06:00,00:14:56,Autoplayed: user action: Unspecified; ,Bizden Biri,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:14:56,00:14:56,TR (Turkey)
Aydın,2020-04-11 21:19:08,01:35:06,,Love Wedding Repeat,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:35:06,01:35:06,TR (Turkey)
Aydın,2020-04-10 23:56:14,00:37:52,Autoplayed: user action: None; ,Çok Pişmiş,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:37:52,00:37:52,TR (Turkey)
Aydın,2020-04-10 23:55:17,00:00:34,Autoplayed: user action: None; ,Şef,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:34,00:00:34,TR (Turkey)
Aydın,2020-04-10 22:58:41,00:54:16,Autoplayed: user action: Unspecified; ,Hanna,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:54:16,00:54:16,TR (Turkey)
Aydın,2020-04-10 22:51:15,00:00:07,Autoplayed: user action: None; ,Mytho: 1. Sezon: 1. Bölüm (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,TR (Turkey)
Aydın,2020-04-10 22:37:33,00:12:09,,The Valhalla Murders: 1. Sezon: Dönüş (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:12:17,Not latest view,TR (Turkey)
Aydın,2020-04-10 21:53:29,00:43:29,Autoplayed: user action: Unspecified; ,The Valhalla Murders: 1. Sezon: Görülmemiş Şey (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:43:29,00:43:29,TR (Turkey)
Aydın,2020-04-10 21:31:26,00:20:50,,The Tree of Blood,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:20:50,00:20:50,TR (Turkey)
Aydın,2020-04-10 20:51:54,00:15:07,Autoplayed: user action: Unspecified; ,Sıcak Yaz,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:14:44,Not latest view,TR (Turkey)
Aydın,2020-04-10 18:37:45,01:42:34,Autoplayed: user action: Unspecified; ,Bağlanmak Yok,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:40:39,01:40:39,TR (Turkey)
Aydın,2020-04-10 18:37:26,00:00:03,Autoplayed: user action: None; ,Karakomik Filmler: Koleksiyon 1: 2 Arada (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:03,00:00:03,TR (Turkey)
Aydın,2020-04-10 16:54:17,00:17:44,,Wanderlust: 1. Sezon: 1. Bölüm (Bölüm 1),,Apple iPhone 11 Pro,00:24:22,00:24:22,TR (Turkey)
Aydın,2020-04-10 05:20:43,00:49:25,,Kalifat: 1. Sezon: 8. Bölüm (Bölüm 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:50:44,00:50:44,TR (Turkey)
Aydın,2020-04-10 04:38:19,00:42:22,,Kalifat: 1. Sezon: 7. Bölüm (Bölüm 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:43:26,00:43:26,TR (Turkey)
Aydın,2020-04-10 03:55:50,00:42:27,,Kalifat: 1. Sezon: 6. Bölüm (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:43:31,00:43:31,TR (Turkey)
Aydın,2020-04-10 03:15:47,00:40:01,,Kalifat: 1. Sezon: 5. Bölüm (Bölüm 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:43:16,00:43:16,TR (Turkey)
Aydın,2020-04-10 03:13:37,00:02:04,,Kalifat: 1. Sezon: 5. Bölüm (Bölüm 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:03:15,Not latest view,TR (Turkey)
Aydın,2020-04-10 02:31:01,00:42:35,,Kalifat: 1. Sezon: 4. Bölüm (Bölüm 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:43:29,00:43:29,TR (Turkey)
Aydın,2020-04-10 01:48:36,00:42:23,Autoplayed: user action: None; ,Kalifat: 1. Sezon: 3. Bölüm (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:43:22,00:43:22,TR (Turkey)
Aydın,2020-04-10 01:06:10,00:42:25,,Kalifat: 1. Sezon: 2. Bölüm (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:43:21,00:43:21,TR (Turkey)
Aydın,2020-04-09 23:53:30,00:43:24,Autoplayed: user action: Unspecified; ,Kalifat: 1. Sezon: 1. Bölüm (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:43:24,00:43:24,TR (Turkey)
Aydın,2020-04-09 22:50:23,01:00:17,Autoplayed: user action: None; ,Narcos: Mexico: 2. Sezon: Serbest Ticaret (Bölüm 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,01:00:27,01:00:27,TR (Turkey)
Aydın,2020-04-09 22:07:03,00:43:16,Autoplayed: user action: Unspecified; ,"Narcos: Mexico: 2. Sezon: Büyüme, Refah ve Özgürlük (Bölüm 9)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:44:47,00:44:47,TR (Turkey)
Aydın,2020-04-09 20:58:05,00:54:28,Autoplayed: user action: Unspecified; ,Narcos: Mexico: 2. Sezon: Sistem Çöktü (Bölüm 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:55:55,00:55:55,TR (Turkey)
Aydın,2020-04-09 20:08:05,00:28:26,Autoplayed: user action: Unspecified; ,Narcos: Mexico: 2. Sezon: Gerçekler ve Uzlaşma (Bölüm 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:55:08,00:55:08,TR (Turkey)
Aydın,2020-04-09 03:46:08,00:25:10,,Narcos: Mexico: 2. Sezon: Gerçekler ve Uzlaşma (Bölüm 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:26:43,Not latest view,TR (Turkey)
Aydın,2020-04-09 02:54:49,00:51:14,,Narcos: Mexico: 2. Sezon: El Dedazo (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:52:33,00:52:33,TR (Turkey)
Aydın,2020-04-09 02:53:38,00:01:04,,Narcos: Mexico: 2. Sezon: Gerçekler ve Uzlaşma (Bölüm 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:04,Not latest view,TR (Turkey)
Aydın,2020-04-09 02:52:33,00:00:54,,Narcos: Mexico: 2. Sezon: Sistem Çöktü (Bölüm 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:54,Not latest view,TR (Turkey)
Aydın,2020-04-09 02:50:50,00:00:22,Autoplayed: user action: None; ,Narcos: Mexico: 1. Sezon: Camelot (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:22,00:00:22,TR (Turkey)
Aydın,2020-04-09 02:36:03,00:13:22,Autoplayed: user action: None; ,Élite: 1. Sezon: Arzu (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:13:33,00:13:33,TR (Turkey)
Aydın,2020-04-09 02:03:17,00:30:49,Autoplayed: user action: Unspecified; ,Élite: 1. Sezon: Hoş Geldiniz (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:54:21,00:54:21,TR (Turkey)
Aydın,2020-04-09 02:03:00,00:00:08,Autoplayed: user action: None; ,Élite: 1. Sezon: Hoş Geldiniz (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,TR (Turkey)
Aydın,2020-04-07 08:26:04,00:00:32,,Narcos: 3. Sezon: Şah Mat (Bölüm 4),,Apple iPhone 11 Pro,00:08:16,00:08:16,TR (Turkey)
Aydın,2020-04-05 01:12:39,00:07:13,Autoplayed: user action: None; ,Unorthodox: Kamera Arkası,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:07:13,00:07:13,TR (Turkey)
Aydın,2020-04-05 00:21:42,00:50:55,,Unorthodox: Mini Dizi: 4. Kısım (Bölüm 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:12,00:51:12,TR (Turkey)
Aydın,2020-04-04 23:21:27,00:52:15,,Unorthodox: Mini Dizi: 3. Kısım (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:52:19,00:52:19,TR (Turkey)
Aydın,2020-04-04 22:29:40,00:49:46,,Unorthodox: Mini Dizi: 2. Kısım (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:50:04,00:50:04,TR (Turkey)
Aydın,2020-04-04 21:39:52,00:49:40,Autoplayed: user action: Unspecified; ,Unorthodox: Mini Dizi: 1. Kısım (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:49:40,00:49:40,TR (Turkey)
Aydın,2020-04-04 20:20:56,00:56:39,Autoplayed: user action: Unspecified; ,La Casa de Papel: Fenomen,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:56:39,00:56:39,TR (Turkey)
Aydın,2020-04-04 19:05:49,00:46:34,,La casa de papel: 4. Kısım: Paris Planı (Bölüm 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:58:16,00:58:16,TR (Turkey)
Aydın,2020-04-04 15:34:21,00:10:45,,La casa de papel: 4. Kısım: Paris Planı (Bölüm 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:11:43,Not latest view,TR (Turkey)
Aydın,2020-04-04 15:25:52,00:08:25,Autoplayed: user action: Unspecified; ,La casa de papel: 4. Kısım: Çadırı Vurmak (Bölüm 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:50:17,00:50:17,TR (Turkey)
Aydın,2020-04-04 07:36:32,00:41:35,Autoplayed: user action: None; ,You: 1. Sezon: Belki (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:42:43,00:42:43,TR (Turkey)
Aydın,2020-04-04 06:52:54,00:43:37,Autoplayed: user action: None; ,You: 1. Sezon: New York'taki Son Kibar Erkek (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:44:45,00:44:45,TR (Turkey)
Aydın,2020-04-04 06:05:05,00:47:47,,You: 1. Sezon: Pilot Bölüm (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:47:47,00:47:47,TR (Turkey)
Aydın,2020-04-04 06:04:11,00:00:05,Autoplayed: user action: None; ,Bağlanmak Yok,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,TR (Turkey)
Aydın,2020-04-04 01:49:42,00:40:53,Autoplayed: user action: Unspecified; ,La casa de papel: 4. Kısım: Çadırı Vurmak (Bölüm 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:41:52,Not latest view,TR (Turkey)
Aydın,2020-04-04 00:58:07,00:43:04,,La casa de papel: 4. Kısım: Teknik Nakavt (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:44:05,00:44:05,TR (Turkey)
Aydın,2020-04-04 00:17:28,00:40:38,Autoplayed: user action: None; ,La casa de papel: 4. Kısım: 5 Dakika Önce (Bölüm 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:40:48,00:40:48,TR (Turkey)
Aydın,2020-04-03 23:13:39,00:50:28,Autoplayed: user action: Unspecified; ,La casa de papel: 4. Kısım: Paso Doble (Bölüm 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:27,00:51:27,TR (Turkey)
Aydın,2020-04-03 22:27:13,00:39:25,Autoplayed: user action: Unspecified; ,La casa de papel: 4. Kısım: Anatomi Dersi (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:40:22,00:40:22,TR (Turkey)
Aydın,2020-04-03 21:45:37,00:41:35,Autoplayed: user action: Unspecified; ,La casa de papel: 4. Kısım: Berlin'in Düğünü (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:42:41,00:42:41,TR (Turkey)
Aydın,2020-04-03 21:42:27,00:03:07,,La casa de papel: 4. Kısım: Oyun Bitti (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:01,00:51:01,TR (Turkey)
Aydın,2020-04-03 20:04:21,00:02:57,,La casa de papel: 4. Kısım: Oyun Bitti (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:47:55,Not latest view,TR (Turkey)
Aydın,2020-04-03 18:23:20,00:29:27,,La casa de papel: 4. Kısım: Oyun Bitti (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:44:59,Not latest view,TR (Turkey)
Aydın,2020-04-03 16:15:55,00:19:08,,La casa de papel: 4. Kısım: Oyun Bitti (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:15:32,Not latest view,TR (Turkey)
Aydın,2020-04-03 06:23:50,00:07:25,Autoplayed: user action: None; ,Narcos: 3. Sezon: Şah Mat (Bölüm 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:07:43,Not latest view,TR (Turkey)
Aydın,2020-04-03 05:25:59,00:57:49,Autoplayed: user action: None; ,Narcos: 3. Sezon: Parayı Takip Et (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:58:05,00:58:05,TR (Turkey)
Aydın,2020-04-03 04:39:16,00:46:38,Autoplayed: user action: Unspecified; ,Narcos: 3. Sezon: Cali KGB (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:48:19,00:48:19,TR (Turkey)
Aydın,2020-04-03 03:43:07,00:53:22,,Narcos: 3. Sezon: Elebaşı Stratejisi (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:53:32,00:53:32,TR (Turkey)
Aydın,2020-04-03 02:53:03,00:50:01,,Narcos: 2. Sezon: Al Fin Cayó! (Bölüm 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:42,00:51:42,TR (Turkey)
Aydın,2020-04-03 01:53:20,00:53:58,,Narcos: 2. Sezon: Nuestra Finca (Bölüm 9),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:55:36,00:55:36,TR (Turkey)
Aydın,2020-04-03 01:01:42,00:51:33,,Narcos: 2. Sezon: Exit El Patrón (Bölüm 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:53:13,00:53:13,TR (Turkey)
Aydın,2020-04-02 23:57:09,00:53:31,Autoplayed: user action: Unspecified; ,Narcos: 2. Sezon: Deutschland 93 (Bölüm 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:55:13,00:55:13,TR (Turkey)
Aydın,2020-04-02 22:59:15,00:51:21,,Narcos: 2. Sezon: Los Pepes (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:52:58,00:52:58,TR (Turkey)
Aydın,2020-04-02 21:57:32,00:49:51,Autoplayed: user action: Unspecified; ,Narcos: 2. Sezon: Düşmanımın Düşmanları (Bölüm 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:50:56,00:50:56,TR (Turkey)
Aydın,2020-04-02 21:06:55,00:50:34,,Narcos: 2. Sezon: Alevler İçindeki Yer (Bölüm 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:55:12,00:55:12,TR (Turkey)
Aydın,2020-04-02 21:03:40,00:03:00,Autoplayed: user action: Unspecified; ,Narcos: 2. Sezon: Alevler İçindeki Yer (Bölüm 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:04:39,Not latest view,TR (Turkey)
Aydın,2020-04-02 20:12:45,00:45:05,Autoplayed: user action: Unspecified; ,Narcos: 2. Sezon: Kirlenmiş Siyaset (Bölüm 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:45:21,00:45:21,TR (Turkey)
Aydın,2020-04-02 19:28:34,00:44:05,,Narcos: 2. Sezon: Cambalache (Bölüm 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:45:45,00:45:45,TR (Turkey)
Aydın,2020-04-02 18:34:20,00:47:37,Autoplayed: user action: Unspecified; ,Narcos: 2. Sezon: Gerileme (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:56,00:51:56,TR (Turkey)
Aydın,2020-04-02 18:00:36,00:03:05,,Narcos: 2. Sezon: Gerileme (Bölüm 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:04:33,Not latest view,TR (Turkey)
Aydın,2020-04-02 17:45:45,00:14:47,,Narcos: 1. Sezon: Despegue (Bölüm 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:44:09,00:44:09,TR (Turkey)
Aydın,2020-04-02 15:33:19,00:29:23,Autoplayed: user action: Unspecified; ,Narcos: 1. Sezon: Despegue (Bölüm 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:29:23,Not latest view,TR (Turkey)
Aydın,2020-04-02 14:47:09,00:39:37,,Narcos: 1. Sezon: La Catedral (Bölüm 9),,Apple iPhone 11 Pro,00:50:08,00:50:08,TR (Turkey)
Aydın,2020-04-02 14:15:18,00:09:04,,Narcos: 1. Sezon: La Catedral (Bölüm 9),,Apple iPhone 11 Pro,00:10:31,Not latest view,TR (Turkey)
Aydın,2020-04-02 12:07:10,00:51:04,,Narcos: 1. Sezon: La Gran Mentira (Bölüm 8),,Apple iPhone 11 Pro,00:50:08,00:50:08,TR (Turkey)
Aydın,2020-04-02 11:53:12,00:10:46,,Narcos: 1. Sezon: Hak Ettiğini Bulacaksın (Bölüm 7),,Apple iPhone 11 Pro,00:49:44,00:49:44,TR (Turkey)
Aydın,2020-04-02 11:47:53,00:04:02,,"Pablo Escobar, Kötülüğün Efendisi: 1. Sezon: 9. Bölüm (Bölüm 9)",,Apple iPhone 11 Pro,00:05:08,00:05:08,TR (Turkey)
Aydın,2020-04-02 11:45:34,00:00:44,,"Pablo Escobar, Kötülüğün Efendisi: 1. Sezon: 12. Bölüm (Bölüm 12)",,Apple iPhone 11 Pro,00:01:49,00:01:49,TR (Turkey)
Aydın,2020-04-02 11:40:53,00:03:38,,"Pablo Escobar, Kötülüğün Efendisi: 1. Sezon: 13. Bölüm (Bölüm 13)",,Apple iPhone 11 Pro,00:04:45,00:04:45,TR (Turkey)
Aydın,2020-04-02 11:36:39,00:03:38,,"Pablo Escobar, Kötülüğün Efendisi: 1. Sezon: 15. Bölüm (Bölüm 15)",,Apple iPhone 11 Pro,00:04:29,00:04:29,TR (Turkey)
Aydın,2020-04-02 11:33:47,00:01:13,,"Pablo Escobar, Kötülüğün Efendisi: 1. Sezon: 16. Bölüm (Bölüm 16)",,Apple iPhone 11 Pro,00:01:23,00:01:23,TR (Turkey)
Aydın,2020-04-01 00:10:18,00:14:45,,Isi & Ossi,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:14:45,00:14:45,TR (Turkey)
Aydın,2020-03-31 22:09:30,01:59:35,Autoplayed: user action: Unspecified; ,Delicesine,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:59:35,01:59:35,TR (Turkey)
Aydın,2020-03-31 21:25:38,00:42:59,,Kıyamet Yakındır,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:42:59,00:42:59,TR (Turkey)
Aydın,2020-03-31 19:52:02,01:30:32,,The Ritual,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:30:32,01:30:32,TR (Turkey)
Aydın,2020-03-31 17:44:38,00:21:50,,Sörfçü Kız Bruna,,Apple iPhone 11 Pro,01:50:40,01:50:40,TR (Turkey)
Aydın,2020-03-31 02:02:40,00:00:09,Autoplayed: user action: Unspecified; ,Çok Sevilenler,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:44:05,Not latest view,TR (Turkey)
Aydın,2020-03-31 00:34:29,01:27:42,Autoplayed: user action: Unspecified; ,Çok Sevilenler,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:25:07,Not latest view,TR (Turkey)
Aydın,2020-03-30 21:33:47,02:54:48,Autoplayed: user action: Unspecified; ,Meet Joe Black,,Samsung CE 2019 Muse-M UHD TV Smart TV,02:54:48,02:54:48,TR (Turkey)
Aydın,2020-03-30 21:00:55,00:32:20,,Oyun,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:32:20,00:32:20,TR (Turkey)
Aydın,2020-03-29 15:28:41,00:02:46,,Sörfçü Kız Bruna,,Apple iPhone 11 Pro,01:29:06,Not latest view,TR (Turkey)
Aydın,2020-03-28 22:47:43,00:00:01,,The Crown: 2. Sezon: Talihsiz Bir Karar (Bölüm 1),,Apple iPhone 11 Pro,00:00:01,00:00:01,TR (Turkey)
Aydın,2020-03-28 21:32:38,00:52:14,Autoplayed: user action: None; ,The Crown: 1. Sezon: Gloriana (Bölüm 10),,Apple iPhone 11 Pro,00:53:32,00:53:32,TR (Turkey)
Aydın,2020-03-28 19:55:47,00:37:24,,The Crown: 1. Sezon: Suikastçılar (Bölüm 9),,Apple iPhone 11 Pro,00:59:09,00:59:09,TR (Turkey)
Aydın,2020-03-28 15:55:36,00:07:13,Autoplayed: user action: Unspecified; ,The Crown: 1. Sezon: Suikastçılar (Bölüm 9),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:21:45,Not latest view,TR (Turkey)
Aydın,2020-03-28 11:12:47,01:03:18,,Sörfçü Kız Bruna,,Apple iPhone 11 Pro,01:26:20,Not latest view,TR (Turkey)
Aydın,2020-03-28 00:31:14,00:13:05,,The Crown: 1. Sezon: Suikastçılar (Bölüm 9),,Apple iPhone 11 Pro,00:14:32,Not latest view,TR (Turkey)
Aydın,2020-03-27 23:42:21,00:00:12,,The Crown: 1. Sezon: Suikastçılar (Bölüm 9),,Apple iPhone 11 Pro,00:00:19,Not latest view,TR (Turkey)
Aydın,2020-03-27 22:48:25,00:52:22,,The Crown: 1. Sezon: Gurur ve Neşe (Bölüm 8),,Apple iPhone 11 Pro,00:57:09,00:57:09,TR (Turkey)
Aydın,2020-03-27 22:17:09,00:03:32,,The Crown: 1. Sezon: Gurur ve Neşe (Bölüm 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:04:46,Not latest view,TR (Turkey)
Aydın,2020-03-27 21:12:13,00:57:14,Autoplayed: user action: Unspecified; ,The Crown: 1. Sezon: Bilgi Kudrettir (Bölüm 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:57:20,00:57:20,TR (Turkey)
Aydın,2020-03-27 20:34:02,00:38:02,Autoplayed: user action: Unspecified; ,The Crown: 1. Sezon: Dinamit Lokumu (Bölüm 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:56:54,00:56:54,TR (Turkey)
Aydın,2020-03-27 16:26:45,00:17:39,,The Crown: 1. Sezon: Dinamit Lokumu (Bölüm 6),,Apple iPhone 11 Pro,00:18:52,Not latest view,TR (Turkey)
Aydın,2020-03-27 15:13:16,00:52:39,,The Crown: 1. Sezon: Göz Boyama (Bölüm 5),,Apple iPhone 11 Pro,00:53:58,00:53:58,TR (Turkey)
Aydın,2020-03-27 13:43:10,00:49:28,,The Crown: 1. Sezon: Doğal Afet (Bölüm 4),,Apple iPhone 11 Pro,00:56:31,00:56:31,TR (Turkey)
Aydın,2020-03-27 13:29:54,00:06:53,,The Crown: 1. Sezon: Doğal Afet (Bölüm 4),,Apple iPhone 11 Pro,00:07:03,Not latest view,TR (Turkey)
Aydın,2020-03-27 13:14:39,00:11:58,,The Crown: 1. Sezon: Windsor (Bölüm 3),,Apple iPhone 11 Pro,00:58:13,00:58:13,TR (Turkey)
Aydın,2020-03-27 00:38:04,00:44:58,Autoplayed: user action: None; ,The Crown: 1. Sezon: Windsor (Bölüm 3),,Apple iPhone 11 Pro,00:46:15,Not latest view,TR (Turkey)
Aydın,2020-03-26 23:39:01,00:58:25,Autoplayed: user action: None; ,The Crown: 1. Sezon: Hyde Park Corner (Bölüm 2),,Apple iPhone 11 Pro,00:59:39,00:59:39,TR (Turkey)
